126,QARS
127,HLA-F
128,CHTF8
129,CEP170
130,S1PR4
131,GNB2L1
132,RP11-267N12.3
133,RPL18
134,TMED8
135,ARHGAP42
136,OCIAD2
137,WDR47
138,AAK1
139,PRMT2
140,NUDT8
141,AP003774.6
142,MOB1A
143,NPR2
144,ABCF3
145,RP11-326F20.5
146,MTFR1
147,ATL3
148,ATP8A2
149,MPV17
150,ZCCHC24
151,MBD6
152,AC004893.11
153,FANCM
154,RP11-6F2.5
155,BAX
156,KLF8
157,NXPE3
158,ADCK3
159,DIMT1
160,DCBLD2
161,CTSA
162,RP11-166B2.8
163,CTC-444N24.11
164,MORC4
165,FRAT1
166,FBF1
167,RP11-1055B8.4
168,SLC38A11
169,USP5
170,THBS3
171,RP11-345J4.5
172,CCR6
173,RTP4
174,CHST14
175,ZNF330
176,AP000254.8
177,CTDP1
178,TMEM104
179,RNASET2
180,GLTPD1
181,RRAGC
182,CMKLR1
183,IGF2BP3
184,PTK6
185,CDIP1
186,SETX
187,GET4
188,KAT6B
189,ZNF619
190,NFKBIZ
191,TGM1
192,RP11-560J1.2
193,SSH1
194,MAP3K2
195,CCDC66
196,TMCC2
197,CHST10
198,LRRC23
199,LZTS1
200,TMED10
201,CDC6
202,NPM2
203,ACSS1
204,RPL34-AS1
205,IL10RB-AS1
206,AC007246.3
207,LILRB1
208,RP11-603J24.5
209,NUDT16
210,C5orf56
211,C15orf61
212,RASSF6
213,ATP2C1
214,DRAXIN
215,RP11-378J18.3
216,NUDT1
217,DNAJC16
218,RNF135
219,HMGN1
220,RPL37
221,RPL39
222,RUVBL1
223,AVEN
224,AF213884.2
225,ALS2
226,GREM2
227,RP13-317D12.3
228,CXorf24
229,ZNF584
230,NAA38
231,SLC7A6
232,RP11-511B23.1
233,MAP9
234,GADD45GIP1
235,AC010894.5
236,TMEM140
237,POLE2
238,CS
239,RASA4B
240,CCDC112
241,TRMT6
242,KTN1
243,FBXO4
244,KCTD17
245,ARPC5L
246,MYL5
247,CAPS
248,CNIH3
249,STRBP
250,OSCP1
251,CTD-2006K23.2
252,EIF4G1
253,BRCA1
254,TWF2
255,UBXN4
256,PPP1R14A
257,RNF123
258,RP11-343H5.6
259,EDARADD
260,RP11-426C22.5
261,XPO1
262,PSD
263,HSPB9
264,FAM167B
265,PPP1R8
266,MYO9B
267,RNF19B
268,FOLR3
269,ZNF624
270,RAB7L1
271,BSG
272,LSM14B
273,H6PD
274,PEBP1
275,DDRGK1
276,SNX21
277,RPP14
278,DNAJC27
279,RAB4B
280,CEP250
281,NUF2
282,CHST15
283,RP11-787I22.3
284,RP11-443B7.1
285,RP11-347C12.1
286,MRPL32
287,RPL14
288,ABCG1
289,C2
290,HMGB2
291,RPL26
292,NBPF9
293,WDR4
294,VAMP2
295,REV1
296,PIN4
297,PSMD8
298,SENP1
299,MTUS1
300,RP11-140K17.3
301,NOXA1
302,PPP1R14B
303,SNX1
304,SMCHD1
305,CTSH
306,RP11-8L8.2
307,FBXL18
308,IGSF8
309,CTD-2035E11.5
310,CBL
311,TPBG
312,SNRNP200
313,NUCKS1
314,HMGN3-AS1
315,RP11-427H3.3
316,STMN1
317,RP11-475O6.1
318,SUMF2
319,ATP6V0E2
320,NBL1
321,ROBO3
322,PIWIL4
323,IGF1R
324,IL10RA
325,LINC00649
326,C9orf69
327,CCL4L2
328,SFR1
329,CATSPER1
330,ARL6
331,RP11-973H7.1
332,RBM39
333,NFYC
334,RNASEK
335,CPT1B
336,GP5
337,NDUFAF1
338,OTOF
339,S100A5
340,MBTPS2
341,AKAP1
342,RPS4Y1
343,HMGN3
344,AC145212.1
345,VPS33B
346,ARHGEF40
347,KIAA1279
348,ILF2
349,EMC4
350,PPP4C
351,CCDC77
352,AC008443.1
353,ARHGEF11
354,ANKRD40
355,RP11-538P18.2
356,PRPF38A
357,CXCL3
358,CIB1
359,EXOSC10
360,DDX26B
361,MARCKSL1
362,AVL9
363,NUTF2
364,CTD-2210P24.4
365,MTF2
366,TREML2
367,CIR1
368,DOT1L
369,ORMDL3
370,PTPRJ
371,CCDC88B
372,MAP4K1
373,MZT2A
374,BAD
375,CENPT
376,SKA3
377,MAGOH
378,CD248
379,OPLAH
380,SFMBT2
381,TMEM168
382,ZFY
383,ENKD1
384,ZNF771
385,PSMG3
386,PTGER4
387,WBP5
388,BCKDHB
389,CTD-2544N14.3
390,THUMPD1
391,RP4-784A16.5
392,TMEM50A
393,RBL1
394,DNTTIP2
395,ROCK1
396,GNA12
397,VPS13D
398,ENO1-AS1
399,SLC2A8
400,ANAPC11
401,TMEM55A
402,PPP1R7
403,DTX4
404,MAFG
405,PPME1
406,SCT
407,RFT1
408,FAM98C
409,KIR3DL2
410,CHAF1A
411,TUSC2
412,ZNF286B
413,AC147651.3
414,ARL2BP
415,TMEM218
416,XPO4
417,POLM
418,KIAA0141
419,CASP6
420,RP11-101E13.5
421,ACOT11
422,NTNG2
423,IL16
424,FASTKD5
425,CD82
426,PIGF
427,MAP3K14-AS1
428,ABCC4
429,TBCB
430,ZBTB7B
431,MARCH3
432,UBALD1
433,HDAC5
434,C19orf12
435,SERPINB9
436,RP11-452L6.7
437,CENPBD1
438,CD3D
439,RPS24
440,C5orf63
441,EIF2AK2
442,CRIP1.1
443,CDK12
444,RP11-545E17.3
445,FAM46C
446,CDC25B
447,CTD-2054N24.2
448,NOTCH4
449,SLC12A7
450,NSRP1
451,VMP1
452,LEPRE1
453,FBXO38
454,JMJD7-PLA2G4B
455,C7orf31
456,CTH
457,BCL2
458,GEM
459,SIPA1
460,RNF6
461,PLK1
462,MGA
463,SGCA
464,NUP54
465,PDIK1L
466,TAF11
467,ASTN2
468,CDKN2D
469,ADAM15
470,MGST2
471,PARP14
472,ZMAT4
473,ING1
474,IRAK3
475,ARHGEF10
476,CHMP5
477,ERV3-1
478,CTD-2012K14.6
479,KDM1B
480,ABLIM1
481,PDLIM7
482,AC005932.1
483,C1orf186
484,ICT1
485,ADAMTS6
486,ZNF710
487,SLC35A3
488,TTLL12
489,UBE2F
490,BAZ2A
491,MCCC2
492,WDR89
493,BCKDHA
494,PHRF1
495,P2RX5-TAX1BP3
496,GSPT2
497,MED31
498,STRAP
499,PCID2
500,LRIG1
501,ZNF703
502,RICTOR
503,GPRC5C
504,PDZK1IP1
505,RAB8A
506,TMEM216
507,AP003068.9
508,CTNNA1
509,CDCA7L
510,CASP2
511,PPM1B
512,C18orf25
513,DCTN2
514,BYSL
515,BACH1
516,CD2
517,SYNGR2
518,KAT2B
519,ELF1
520,RP11-793H13.11
521,ARL4C
522,ACSL1
523,XXbac-BPG299F13.17
524,SEC22A
525,SH2D2A
526,HINT3
527,AC145110.1
528,SPAG1
529,OXSM
530,NFIL3
531,SNAP47
532,ZNF25
533,IFT57
534,LRRC37A2
535,LINC00094
536,PISD
537,ZNF146
538,FAM53C
539,CD72
540,SLC25A15
541,AC009473.1
542,TMEM79
543,DNAJC13
544,PABPC1L
545,CARD16
546,IRGQ
547,PEX2
548,B3GALT2
549,MIS12
550,PLBD2
551,TCF25
552,WDR19
553,PPP2R4
554,CTD-2035E11.4
555,KLF6
556,UIMC1
557,NMRAL1
558,YOD1
559,DLEU2L
560,PLEKHO2
561,FXYD5
562,TXNDC12
563,ABCA2
564,ZNF234
565,RP11-452C13.1
566,ACOX3
567,TRAPPC10
568,RPS6KA4
569,MINK1
570,SERPINF1
571,ESR2
572,FAM120AOS
573,FUBP3
574,ZNF674
575,PPP1R13B
576,MTX2
577,GUCA1B
578,TREX1
579,SERPINI1
580,TSPAN32
581,DNAJC3-AS1
582,SNORD3D
583,ZNF766
584,NAPRT1
585,S100A12
586,INO80B
587,RHBDD1
588,ANAPC10
589,KCNH3
590,PYROXD2
591,INO80
592,TTC1
593,GDPD5
594,GPR153
595,SLC20A2
596,SDHAF1
597,TBKBP1
598,GRB2
599,RP11-598F7.3
600,ASB8
601,TRIB1
602,MTHFSD
603,LACTB2
604,TRAPPC2P1
605,INPP5B
606,ECHDC2
607,SH3BGRL2
608,POLR3C
609,RP11-315I20.1
610,TMC6
611,ZBP1
612,C5orf28
613,NBPF15
614,RPL26L1
615,CD70
616,NDUFS4
617,CXCR1
618,CAPN2
619,RGS14
620,RP11-388M20.1
621,HARBI1
622,SEMA5A
623,PRR14L
624,FMO5
625,RHOG
626,BST1
627,NDFIP1
628,SLCO4A1
629,RIC8B
630,MYL6
631,SLFN12L
632,YTHDF3-AS1
633,IFNGR1
634,ADPGK
635,MAPK1
636,RP11-42I10.1
637,ZBTB38
638,TSSC1
639,LYNX1
640,LRRC7
641,ARRDC4
642,ACP5
643,PTPRA
644,JUN
645,TAF6L
646,BCL2L15
647,KLHL12
648,CYB5R4
649,RP11-225H22.7
650,AC115618.1
651,LINC00694
652,RPL15
653,AC009403.2
654,RP4-798A10.4
655,RUFY1
656,CPT2
657,HMBS
658,ZNF460
659,GSTCD
660,EPHB6
661,TROAP
662,HIST1H4J
663,NR2C2AP
664,DIDO1
665,GSDMB
666,CCBL1
667,CXXC1
668,ELAC1
669,NAA60
670,RP1-39G22.7
671,RP11-332H14.2
672,ARHGAP6
673,RP11-274B21.10
674,COIL
675,NDUFB1
676,LILRA1
677,RP1-159A19.4
678,NAE1
679,SMS
680,MYO1C
681,CPEB3
682,CD8B
683,ARFGAP2
684,SLC35G1
685,COMMD1
686,TTC21A
687,TUBB4A
688,C16orf72
689,ATG4B
690,CSF3R
691,MTPN
692,CALR
693,RP11-119D9.1
694,ATF4
695,BRPF3
696,NIPBL
697,STAMBPL1
698,CLUH
699,NECAP1
700,PIGT
701,MRPL14
702,MANEA-AS1
703,ANXA11
704,GDF11
705,CPSF2
706,ERCC5
707,PFDN1
708,RP1-100J12.1
709,WDSUB1
710,GPR108
711,PLIN3
712,MPZL1
713,FAM218A
714,SGTB
715,PUS7
716,NCKAP5L
717,COX8A
718,HNRNPK
719,TTC38
720,XXbac-BPG181B23.7
721,NT5DC1
722,CD9
723,CASD1
724,PCGF6
725,CXorf38
726,XXbac-B135H6.15
727,H2AFZ
728,ELL
729,NDUFAF7
730,RPL7
731,IQCG
732,ZNF672
733,CSNK1G3
734,PARP15
735,A1BG
736,C21orf59
737,SH3KBP1
738,ADSS
739,NUP160
740,RP4-803J11.2
741,THBS1
742,GLCCI1
743,CAMP
744,C11orf31
745,WDR74
746,ARHGEF18
747,TMEM206
748,UCK1
749,E2F2
750,IL15RA
751,SNHG7
752,FBXW11
753,TNPO3
754,RBM17
755,NKG7
756,ZFYVE21
757,C11orf74
758,WDR37
759,RASSF4
760,ZSCAN32
761,CDK11A
762,ZNF223.1
763,ST20
764,CCDC28B
765,TMEM117
766,NUP37
767,PARVG
768,PCBD2
769,RMI1
770,LY86
771,RP1-315G1.3
772,DDX17
773,ZNF473
774,RQCD1
775,UBE2I
776,AVIL
777,FAM208B
778,ANKRD49
779,CLIC5
780,SSBP4
781,FBXL17
782,WIPI1
783,ABL2
784,MEFV
785,RP11-693J15.5
786,MOB3A
787,HNRNPAB
788,PTPLB
789,SLC8B1
790,ARMC8
791,DDX43
792,POLRMT
793,INTS2
794,LENG8
795,STAC3
796,SIGIRR
797,AARS2
798,RP11-81A22.5
799,IGFBP6
800,MTMR14
801,AACS
802,CNOT6L
803,PDRG1
804,RAB2A
805,LGALS9C
806,CALD1
807,FBLIM1
808,HOMER3
809,TGFBR1
810,BAHD1
811,PMS2
812,ASB16-AS1
813,RP11-135A24.4
814,LINC00944
815,RP11-104L21.3
816,NKAPL
817,ZNF555
818,CCNYL1
819,AP001372.2
820,ZFP82
821,NFKB1
822,CTSB
823,AFF1
824,VPS45
825,GLB1L
826,FUK
827,SYVN1
828,APOL6
829,RP3-486I3.7
830,C2orf81
831,PSMC2
832,SPTY2D1
833,CDC42SE2
834,JSRP1
835,CCDC159
836,LEAP2
837,FRG1
838,CECR6
839,PDHX
840,CTB-55O6.4
841,CELA1
842,EIF4E3
843,RP11-1008C21.1
844,PODN
845,TRIM31
846,RAD50
847,FCHSD2
848,CD99L2
849,ALKBH3
850,FARP2
851,SLC39A6
852,DBF4
853,FAM58A
854,SKAP1
855,PLEKHB1
856,AP3B1
857,LRRC59
858,N4BP2L2
859,C10orf11
860,ABHD13
861,C15orf26
862,CHRNE
863,AC062029.1
864,FCGR2A
865,FBXL3
866,HUS1
867,TMEM243
868,TRDMT1
869,GDAP2
870,HTR3A
871,TRMT2B
872,HOOK2
873,SNRPB
874,LINC01136
875,HAT1
876,C4orf29
877,RP11-536C5.7
878,RBM45
879,CAND1
880,C1orf233
881,PFDN4
882,PHF6
883,RP11-580I16.2
884,FAM107B
885,CBY1
886,PLIN5
887,TMTC3
888,BSDC1
889,AMICA1
890,FAM222B
891,POLR2J
892,SNAI3-AS1
893,KLHL29
894,CBWD3
895,PDCD4-AS1
896,PHGDH
897,MAP2K6
898,PDDC1
899,MRI1
900,RASL11A
901,ZNF628
902,FTSJ3
903,HID1
904,ZBTB14
905,CC2D1A
906,PUM2
907,THAP2
908,CRCP
909,AP2S1
910,RNF103
911,JAKMIP1
912,TBC1D2B
913,TP53BP1
914,C2orf47
915,BIVM
916,ABCD4
917,KPNB1
918,NFE2
919,ZKSCAN2
920,VIL1
921,WDR46
922,PCSK5
923,ABHD14A
924,VPS53
925,CLEC12A
926,C9orf78
927,COX6A1
928,PXK
929,RASSF5
930,PCBD1
931,PF4
932,LOXL3
933,C1orf172
934,NFE2L3
935,ATP6V0E1
936,UBFD1
937,RP11-793H13.3
938,RP11-154J22.1
939,FAM168A
940,GMCL1
941,LINC00936
942,CASP5
943,SCD
944,HLA-DPB1
945,RNU11
946,NUDT21
947,RPS6
948,SLC16A5
949,BNIP3
950,EPHB2
951,ETV6
952,CHTF18
953,DDX18
954,ZNF749
955,MED13L
956,SLC15A2
957,ARIH2
958,SUGT1
959,USP3-AS1
960,SMARCC2
961,FRG1B
962,RBM33
963,RP11-752G15.6
964,POLDIP2
965,ARHGAP19
966,RFXAP
967,TSR1
968,RPL18A
969,FAM171A1
970,CCDC126
971,CTD-2033A16.3
972,PHACTR1
973,VPS4A
974,KCNMB4
975,CEBPZ
976,DERA
977,UFC1
978,USP35
979,PPM1D
980,KCNQ1OT1
981,HSPA9
982,CACNA1C-AS2
983,BPGM
984,POFUT1
985,OBFC1
986,GPR68
987,MZT2B
988,USMG5
989,CCDC71L
990,FCGR3B
991,PRR5
992,GDI2
993,U2AF1
994,C4orf32
995,TXNIP
996,TP53INP1
997,AAMP
998,IFT20
999,MEF2A
